date,bnkid,bnkid_remap,indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,volume_factor,volume_cost,amount,amount_factor,amount_cost,amount_after_cost
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BATCH HEADER,BATCH HEADER,5717,625717,IDW-MT-00001_C,ETC BATCH HEADER,EXPENSE,M,29,-0.02,-0.58,-0.4350000023841858,0,0,-1.0150000023841859
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0781DEBIT,MASTERCARD,EXPENSE,M,379,-0.0275,-10.4225,-5.684999942779541,-0.0003,-0.0017054999828338621,-16.109205442762374
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4HCREDIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,4QDEBIT,AVS POS AUTHORIZATIONS,EXPENSE,M,4,0,0,-0.03999999910593033,0,0,-0.03999999910593033
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,4QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,6,0,0,-0.05999999865889549,0,0,-0.05999999865889549
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,43QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,7,0,0,-0.07000000029802322,0,0,-0.07000000029802322
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS DISCOVER ACQUIRING,3521,623521,61KCREDIT,DATAWIRE,EXPENSE,M,58,0,0,-1.0149999856948853,0,0,-1.0149999856948853
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,13579.64,0,0,-2.0369460582733154,0,0,-2.0369460582733154
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ACCESS ONE GOLD MONTHLY FEE,ACCESS ONE GOLD MONTHLY FEE,5980,625980,5980,ACCESS ONE GOLD,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,58,-0.0275,-1.595,-0.8700000047683716,-0.0003,-0.00026100000143051147,-2.465261004769802
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITGENERIC,5715,615715,-212DEBIT,GENERIC DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSHAZAM,5715,615715,-217DEBIT,SHAZAM DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4HDEBIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS DISCOVER ACQUIRING,3503,623503,61FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITVISA,5715,625715,-214DEBIT,DEBIT,EXPENSE,M,1,0,0,-0.014999999664723873,0,0,-0.014999999664723873
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS CU24 DEBIT,3521,623521,25KDEBIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PCI RAPID COMPLY FEE,PCI RAPID COMPLY PER STATEMENT CHARGE,0001,720001,PCIRAPIDCOMPLY,PCI RAPID COMPLY STATEMENT CHARGE,EXPENSE,M,1,0,0,-2,0,0,-2
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4ECREDIT,POS (POINT-OF-SALE) DEVICES USING LOCAL TELEPHONE LINES,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - JEANIE,5715,625715,-229DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS MAESTRO DEBIT,3521,623521,14KDEBIT,DATAWIRE,EXPENSE,M,1,0,0,-0.017500000074505806,0,0,-0.017500000074505806
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITAMERICAN EXPRESS,5715,625715,-213DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,0994CREDIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,692,0,0,-12.109999656677246,0,0,-12.109999656677246
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS AMERICAN EXPRESS BLUE,3503,623503,43FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0121CREDIT,MASTERCARD,EXPENSE,M,254,-0.0275,-6.985,-3.809999942779541,-0.0003,-0.0011429999828338623,-10.796142942762375
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,OTHER TRANSACTIONS,SALES TRANSACTIONS - PULSE DEBIT,5715,625715,-223DEBIT,UNKNOWN,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI DATA VALIDATION FINE,5859,625859,MRCPCINC,NON-RECEIPT OF PCI DATA VALIDATION FINE,EXPENSE,M,1,0,0,-15,0,0,-15
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,AMEX OPT BLUE INDUSTRY FEES,AXB PSF RESTAURANT,6058,626054,53143CREDIT,AXB PSF RESTAURANT,EXPENSE,M,13579.64,0,0,-20.36945915222168,0,0,-20.36945915222168
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS MASTERCARD,3503,623503,1HCREDIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0121CREDIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,1,-0.0275,-0.0275,-0.014999999664723873,-0.0003,-0.000004499999899417162,-0.04250449966462329
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,301,0,0,-4.514999866485596,-0.002,-0.009029999732971191,-4.524029866218567
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,1,0,0,-0.02500000037252903,0,0,-0.02500000037252903
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT DISCOVER ACQ,9998,629998,FD_DERIVED_05_61,BASE DISCOUNT,EXPENSE,M,2101.75,0,0,-0.31526249647140503,0,0,-0.31526249647140503
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,-213DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITAIRLINES,5715,625715,-212DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT MASTERCARD,9998,629998,FD_DERIVED_05_1,BASE DISCOUNT,EXPENSE,M,22069.17,0,0,-3.310375452041626,0,0,-3.310375452041626
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITAFFN,5715,615715,-226DEBIT,AFFN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSTAR,5715,615715,-221DEBIT,STAR DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS AMERICAN EXPRESS BLUE,3521,623521,43KCREDIT,DATAWIRE,EXPENSE,M,298,0,0,-5.215000152587891,0,0,-5.215000152587891
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1,0,0,-5,0,0,-5
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,1324DEBIT,VISA,EXPENSE,M,988,-0.0275,-27.17,-14.819999694824219,-0.0003,-0.004445999908447265,-41.99444569473267
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,1QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,4,0,0,-0.03999999910593033,0,0,-0.03999999910593033
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KDEBIT,DATAWIRE,EXPENSE,M,965,0,0,-16.887500762939453,0,0,-16.887500762939453
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS MASTERCARD,3503,623503,1FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,2,0,0,-0.05000000074505806,0,0,-0.05000000074505806
12/01/2022,2900,2900,RETURN,202212,FD,5230722901005351,NAMBA RAMEN & SUSHI,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITINTERLINK,5715,615715,-215DEBIT,INTERLINK DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - STAR DEBIT,5715,625715,-221DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - DISCOVER ACQ,5714,615714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4EDEBIT,POS (POINT-OF-SALE) DEVICES USING LOCAL TELEPHONE LINES,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,61QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,1,0,0,-0.009999999776482582,0,0,-0.009999999776482582
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - OPT BLUE,5714,615714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,0,0,0,0,-0.002,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT VISA,9998,629998,FD_DERIVED_05_4,BASE DISCOUNT,EXPENSE,M,58677.15,0,0,-8.801572799682617,0,0,-8.801572799682617
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,OTHER TRANSACTIONS,SALES TRANSACTIONS - AFFN DEBIT,5715,625715,-226DEBIT,UNKNOWN,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITACCEL,5715,615715,-224DEBIT,ACCEL DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITMAESTRO,5715,615715,-214DEBIT,MAESTRO DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITRESERVED,5715,625715,-218DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS MASTERCARD,3521,623521,1KCREDIT,DATAWIRE,EXPENSE,M,641,0,0,-11.217499732971191,0,0,-11.217499732971191
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS ACCEL DEBIT,3521,623521,24KDEBIT,DATAWIRE,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITDISCOVER,5715,625715,-216DEBIT,DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITDINERS CLUB,5715,625715,-215DEBIT,DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0781DEBIT,MASTERCARD,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - VISA,5714,625714,0994CREDIT,VISA,EXPENSE,M,708,-0.0275,-19.47,-10.619999885559082,-0.0003,-0.0031859999656677243,-30.093185885524747
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITPULSE,5715,615715,-223DEBIT,PULSE DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,1324DEBIT,VISA,EXPENSE,M,0,-0.0275,0,0,-0.0003,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITALASKA OPTION,5715,615715,-227DEBIT,ALASKA OPTION,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITNYCE,5715,615715,-216DEBIT,NYCE DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT DISCOVER ACQ,9999,629999,FD_DERIVED_04_61,SURCHARGE BASE DISCOUNT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITJCB,5715,625715,-217DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4FDEBIT,POS AUTHORIZATIONS,EXPENSE,M,4,0,0,-0.10000000149011612,0,0,-0.10000000149011612
12/01/2022,2900,2900,EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - ACCEL DEBIT,5715,625715,-224DEBIT,PIN DEBIT,EXPENSE,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,59,0,0,2101.75,0,0,2101.75
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,301,0,0,13579.6396484375,0,0,13579.6396484375
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,1696,0,0,58677.1484375,0,0,58677.1484375
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - VISA,0000,,4,VISA,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - MID-QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - DISCOVER ACQ,0000,,61,DISCOVER ACQUIRING,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - NON-QUAL,QUALIFICATION VOLUME - OPT BLUE,0000,,43,AMEX OPT BLUE,QUALIFICATION,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,QUALIFICATION,202212,FD,5230722901001202,BRICKYARD PIZZA,QUALIFICATION OF SALES,QUALIFICATION VOLUMES - QUAL,QUALIFICATION VOLUME - MASTERCARD,0000,,1,MASTERCARD,QUALIFICATION,M,633,0,0,22069.169921875,0,0,22069.169921875
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001202,BRICKYARD PIZZA,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - VISA,0000,,0994CREDIT,VISA,RETURN,M,0,0,0,0,0,0,0
12/01/2022,2900,2900,RETURN,202212,FD,5230722901001202,BRICKYARD PIZZA,SALES VOLUME,BANKCARD VOLUME,SALES VOLUME - MASTERCARD,0000,,0121CREDIT,MASTERCARD,RETURN,M,0,0,0,0,0,0,0
