indicator,yearmonth,platformid,merchantnumber,merchantname,level1,level2,level3,element,buyrate,merchantbillingcode,merchantbillingcodename,revn_byrt_in,clientormerchant_in,volume,amount,bnkid,date
EXPENSE,202212,FD,12252900100005572,CLIENT LEVEL EXPENSE,PASS-THRU EXPENSE,MERCHANT POSTAGE 1OZ,MERCHANT POSTAGE 1OZ,5971,625971,5971,MERCHANT POSTAGE 1OZ,EXPENSE,C,0.0000,12.6000000,2900,12/01/2022
EXPENSE,202212,FD,12252900100005572,CLIENT LEVEL EXPENSE,PROCESSING EXPENSE,BUYPASS AFP PRE-AUTHS COMPLETION FEE,BUYPASS AFP PRE-AUTHS COMPLETION FEE,1052,621052,1052,AFP PRE-AUTHORIZATION COMPLETION FEE,EXPENSE,C,1619.0000,12.1425000,2900,12/01/2022
EXPENSE,202212,FD,12252900100005572,CLIENT LEVEL EXPENSE,RESIDUAL REDIRECTION,RESIDUAL REDIRECTION,RESIDUAL REDIRECTION, ,800010,SM_ISO7_MONTHLY_RESIDUAL_REDIRECTION,RESIDUAL REDIRECTION,EXPENSE,C,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,12252900100005572,CLIENT LEVEL EXPENSE,RESIDUAL REDIRECTION,RESIDUAL REDIRECTION,RESIDUAL REDIRECTION, ,800004,SM_ISO7_MONTHLY_RESIDUAL_REDIRECTION - 2,RESIDUAL REDIRECTION,EXPENSE,C,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722900900008,HOLIDAY AUTOMOTIVE FORD HQ,PROCESSING EXPENSE,MERCHANT ACCOUNT ON FILE,MERCHANT ACCOUNT ON FILE,5700,625700,FD_DERIVED_01,MERCHANT ACCOUNT ON FILE,EXPENSE,M,1.0000,5.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722900900008,HOLIDAY AUTOMOTIVE FORD HQ,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1.0000,1.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,AMEX ACQR TRANSACTION FEE,AMEX ACQR TRANSACTION FEE,,820001,AMXACQTN4303_E,AMEX ACQR TRANSACTION FEE,EXPENSE,M,301.0000,6.0200000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTRNTL RETURN FEE DB,INTRNTL RETURN FEE DB,,820001,VSAIAPFD404_E,INTRNTL RETURN FEE DB,EXPENSE,M,1.0000,0.0200000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL CR,ACQ PROC FEE AUTH RVSL CR,,820001,VSAAPFCR403_E,ACQ PROC FEE AUTH RVSL CR,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MC ICA AVS CARD PRESENT,MC ICA AVS CARD PRESENT,,,MSTAVSCP103_E,MC ICA AVS CARD PRESENT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,ADDRESS VERIFICATION US,ADDRESS VERIFICATION US,,820001,VSAAVSUS403_E,ADDRESS VERIFICATION US,EXPENSE,M,10.0000,0.0100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,,820001,IDW-MT-00074_E,VISA INTERNATIONAL ACQUIRING FEE AMOUNT,EXPENSE,M,0.0000,0.7300000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,AMEX OPT BLUE NETWORK FEE,AMEX OPT BLUE NETWORK FEE,,820001,AMXNTWRK4303_E,AMEX OPT BLUE NETWORK FEE,EXPENSE,M,0.0000,22.4100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS MC,,,IDW-CT-ASSMT1DEBIT_E,MASTERCARD,EXPENSE,M,0.0000,16.1391000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MC LICENSE FEE,MC LICENSE FEE,,820012,FD_DERIVED_05_1,MC LICENSE FEE,EXPENSE,M,22069.1700,1.3462194,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000094CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0.0000,636.3900000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,MC INTERCHANGE,,,IDW-CT-000091CREDIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0.0000,65.1600000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DISC ADDRESS VERIFICATION FEE,DISC ADDRESS VERIFICATION FEE,,,DSCADVSC6103_E,ADDR VERIFICATION SRV FEE,EXPENSE,M,1.0000,0.0100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DISCOVER DATA USAGE FEE,DISCOVER DATA USAGE FEE,,,IDW-MT-00072_E,DISCOVER DATA USAGE FEE AMOUNT,EXPENSE,M,59.0000,0.1475000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE AMEX OPT BLUE,,,IDW-CT-0001143CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,362.8300000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,,820001,IDW-MT-00033_E,MASTERCARD ACQUIRER SUPPORT FEE AMOUNT,EXPENSE,M,0.0000,0.2200000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE MASTERCARD,,,IDW-CT-000111CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,159.5500000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,,820001,IDW-MT-00066_E,VISA ACQUIRER PROCESSOR DEBIT FEE AMOUNT,EXPENSE,M,969.0000,15.0195000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS MC,,,IDW-CT-ASSMT1CREDIT_E,MASTERCARD,EXPENSE,M,0.0000,12.5508000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,NVR APPRV REATTMPT DOM US,NVR APPRV REATTMPT DOM US,,820001,VSANADUS403_E,NVR APPRV REATTMPT DOM US,EXPENSE,M,1.0000,0.1000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DISCOVER AUTH FEE PCF,DISCOVER AUTH FEE PCF,,820001,IDW-MT-00090_E,DISCOVER AUTHORIZATION FEE AMOUNT,EXPENSE,M,58.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MC LOCATION FEE,MC LOCATION FEE,,820001,MSTLCTNF103_E,LOCATION FEE,EXPENSE,M,0.0000,1.2500000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,BIN SHARED FEE,BIN SHARED FEE,,820011,CSTVSABI,BIN SHARED FEE,EXPENSE,M,1696.0000,1.6960000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE DISCOVER ACQ,,,IDW-CT-0001161CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,50.4500000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DIGITAL INVESTMENT FEE,MC DIGITAL INVESTMENT FEE,,,DSCDGINV6103_E,DIGITAL INVESTMENT FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA FILE TRANSMISSION FEE,VISA FILE TRANSMISSION FEE,,,VSAFLTMF403_E,FILE TRANSMISSION FEE,EXPENSE,M,1696.0000,3.0500000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DISCOVER AUTH FEE,DISCOVER AUTH FEE,,,DSCAUTH6103_E,DISC AUTH FEE,EXPENSE,M,58.0000,1.1000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MC KILOBYTE FEE AMOUNT,MC KILOBYTE FEE AMOUNT,,,MSTKILOB103_E,MC KILOBYTE FEE,EXPENSE,M,418.0000,0.9600000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DEBIT NETWORK FEE,MAESTRO DEBIT,,,DNF14,DEBIT NETWORK FEE,EXPENSE,M,1.0000,0.2600000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000114CREDIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,54.3300000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS DISC ACQ,,,IDW-CT-ASSMT61DEBIT_E,DISCOVER ACQUIRING,EXPENSE,M,0.0000,0.0075000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,IDW-CT-ASSMT4DEBIT_E,VISA,EXPENSE,M,0.0000,41.3188000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTRNTL RETURN FEE CR,INTRNTL RETURN FEE CR,,820001,VSAIAPFC403_E,INTRNTL RETURN FEE CR,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000094DEBIT_E,REGULAR INTERCHANGE FEE AMOUNT,EXPENSE,M,0.0000,5.0300000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA ACQUIRER ISA FEE AMOUNT,VISA ACQUIRER ISA FEE AMOUNT,,820001,IDW-MT-00035_E,VISA ACQUIRER ISA FEE AMOUNT,EXPENSE,M,0.0000,1.6200000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE VISA,,,IDW-CT-000114DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,309.5000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE DISCOVER ACQ,,,IDW-CT-0001161DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,0.1000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA ACQUIRING PROCESSOR FEE AMOUNT,VISA ACQUIRING PROCESSOR FEE AMOUNT,,820001,IDW-MT-00030_E,VISA ACQUIRING PROCESSOR FEE AMOUNT,EXPENSE,M,693.0000,13.5135000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,VISA NPF CARD PRESENT FEE AMOUNT,VISA NPF CARD PRESENT FEE AMOUNT,,820001,IDW-MT-00067_E,VISA NPF CARD PRESENT FEE AMOUNT,EXPENSE,M,0.0000,2.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,ACQ PROC FEE AUTH RVSL DB,ACQ PROC FEE AUTH RVSL DB,,820001,VSAAPFDR404_E,ACQ PROC FEE AUTH RVSL DB,EXPENSE,M,1.0000,0.0200000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS VISA,,,IDW-CT-ASSMT4CREDIT_E,VISA,EXPENSE,M,0.0000,37.6509000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,KILOBYTE AUTH FEE US,KILOBYTE AUTH FEE US,,820001,MSTKBAUS103_E,KILOBYTE AUTH FEE US,EXPENSE,M,323.0000,0.7400000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,ICA SHARED FEE,ICA SHARED FEE,,820010,CSTMSTBI,ICA SHARED FEE,EXPENSE,M,633.0000,4.9374000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MASTERCARD ACQUIRER NABU FEE AMOUNT,MASTERCARD ACQUIRER NABU FEE AMOUNT,,820001,IDW-MT-00034_E,MASTERCARD ACQUIRER NABU FEE AMOUNT,EXPENSE,M,615.0000,11.9925000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,INTERCHANGE,INTERCHANGE EXPENSE MASTERCARD,,,IDW-CT-000111DEBIT_E,INTERCHANGE DISCOUNT CHARGE/COST AMOUNT,EXPENSE,M,0.0000,156.5100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,PULSE ANNUAL FEE,PULSE ANNUAL FEE,,,PIN000232301_E,PULSE ANNUAL FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,MASTERCARD CROSS BORDER FEE AMOUNT,MASTERCARD CROSS BORDER FEE AMOUNT,,,IDW-MT-00032_E,MASTERCARD CROSS BORDER FEE AMOUNT,EXPENSE,M,0.0000,0.1600000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PASS-THRU EXPENSE,DUES AND ASSESSMENTS,DUES AND ASSESSMENTS DISC ACQ,,,IDW-CT-ASSMT61CREDIT_E,DISCOVER ACQUIRING,EXPENSE,M,0.0000,2.9349000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,REGULATORY PRODUCT FEE,REGULATORY PRODUCT FEE,5873,625873,FD_DERIVED_02,REGULATORY PRODUCT FEE,EXPENSE,M,1.0000,1.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ACH REJECT FEE,ACH REJECT FEE,5113,625113,IDW-MT-00064_C,ACH REJECT FEE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS PULSE DEBIT,3521,623521,23KDEBIT,DATAWIRE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - ALASKA OPTION,5715,625715,-227DEBIT,PIN DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - CU24 DEBIT,5715,625715,-225DEBIT,PIN DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BATCH HEADER,BATCH HEADER,5717,625717,IDW-MT-00001_C,ETC BATCH HEADER,EXPENSE,M,29.0000,0.4350000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0781DEBIT,MASTERCARD,EXPENSE,M,379.0000,5.6850000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT MASTERCARD,9999,629999,FD_DERIVED_04_1,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4HCREDIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,4QDEBIT,AVS POS AUTHORIZATIONS,EXPENSE,M,4.0000,0.0400000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,4QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,6.0000,0.0600000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ADDRESS VERIFICATION (AVS),AVS POS AUTHORIZATIONS,2806,622806,43QCREDIT,AVS POS AUTHORIZATIONS,EXPENSE,M,7.0000,0.0700000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS DISCOVER ACQUIRING,3521,623521,61KCREDIT,DATAWIRE,EXPENSE,M,58.0000,1.0150000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BASE DISCOUNT,BASE DISCOUNT AMEX OPT BLUE,9998,629998,FD_DERIVED_05_43,BASE DISCOUNT,EXPENSE,M,13579.6400,2.0369460,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,ACCESS ONE GOLD MONTHLY FEE,ACCESS ONE GOLD MONTHLY FEE,5980,625980,5980,ACCESS ONE GOLD,EXPENSE,M,1.0000,2.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11461CREDIT,DISCOVER ACQUIRING,EXPENSE,M,58.0000,0.8700000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITGENERIC,5715,615715,-212DEBIT,GENERIC DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT VISA,9999,629999,FD_DERIVED_04_4,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,12B LETTER,12B LETTER,5727,625727,IDW-MT-00054_C,12B LETTER,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,SURCHARGE BASE DISCOUNT,SURCHARGE BASE DISCOUNT AMEX OPT BLUE,9999,629999,FD_DERIVED_04_43,SURCHARGE BASE DISCOUNT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,RETURN TRANSACTIONS - PIN DEBITSHAZAM,5715,615715,-217DEBIT,SHAZAM DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4HDEBIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS DISCOVER ACQUIRING,3503,623503,61FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITVISA,5715,625715,-214DEBIT,DEBIT,EXPENSE,M,1.0000,0.0150000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS CU24 DEBIT,3521,623521,25KDEBIT,DATAWIRE,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PCI RAPID COMPLY FEE,PCI RAPID COMPLY PER STATEMENT CHARGE,0001,720001,PCIRAPIDCOMPLY,PCI RAPID COMPLY STATEMENT CHARGE,EXPENSE,M,1.0000,2.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS VISA,3503,623503,4ECREDIT,POS (POINT-OF-SALE) DEVICES USING LOCAL TELEPHONE LINES,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - JEANIE,5715,625715,-229DEBIT,PIN DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT DATAWIRE AUTHS,DATAWIRE AUTHS MAESTRO DEBIT,3521,623521,14KDEBIT,DATAWIRE,EXPENSE,M,1.0000,0.0175000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PIN DEBIT TRANSACTIONS,SALES TRANSACTIONS - PINDEBITAMERICAN EXPRESS,5715,625715,-213DEBIT,PIN DEBIT,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - VISA,5714,615714,0994CREDIT,VISA,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DATAWIRE AUTHS,DATAWIRE AUTHS VISA,3521,623521,4KCREDIT,DATAWIRE,EXPENSE,M,692.0000,12.1100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS AMERICAN EXPRESS BLUE,3503,623503,43FCREDIT,POS AUTHORIZATIONS,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - MASTERCARD,5714,625714,0121CREDIT,MASTERCARD,EXPENSE,M,254.0000,3.8100000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,OTHER TRANSACTIONS,SALES TRANSACTIONS - PULSE DEBIT,5715,625715,-223DEBIT,UNKNOWN,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,PCI NON VALIDATION FINE,NON-RECEIPT OF PCI DATA VALIDATION FINE,5859,625859,MRCPCINC,NON-RECEIPT OF PCI DATA VALIDATION FINE,EXPENSE,M,1.0000,15.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,AMEX OPT BLUE INDUSTRY FEES,AXB PSF RESTAURANT,6058,626054,53143CREDIT,AXB PSF RESTAURANT,EXPENSE,M,13579.6400,20.3694600,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD DIAL AUTHS,DIAL AUTHS MASTERCARD,3503,623503,1HCREDIT,POS DEVICES USING TOLL-FREE TELEPHONE LINES,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,RETURN TRANSACTIONS - MASTERCARD,5714,615714,0121CREDIT,MASTERCARD,EXPENSE,M,0.0000,0.0000000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - DISCOVER ACQ,5714,625714,11561DEBIT,DISCOVER ACQUIRING,EXPENSE,M,1.0000,0.0150000,2900,12/01/2022
EXPENSE,202212,FD,5230722901001202,BRICKYARD PIZZA,PROCESSING EXPENSE,BANKCARD TRANSACTIONS,SALES TRANSACTIONS - OPT BLUE,5714,625714,53143CREDIT,AMERICAN EXPRESS BLUE,EXPENSE,M,301.0000,4.5150000,2900,12/01/2022
